fpr,tpr,threshold
0.0001,0.2617,0.99969745
0.0001,0.2621,0.9996971
0.0001,0.2625,0.99969435
0.0001,0.2629,0.99969304
0.0001,0.2631,0.99969256
0.0001,0.2634,0.99969244
0.0001,0.2641,0.999688
0.0001,0.2644,0.99968743
0.0001,0.2647,0.99968624
0.0001,0.2649,0.9996859
0.0001,0.2653,0.9996836
0.0001,0.2656,0.9996834
0.0001,0.2658,0.9996823
0.0001,0.266,0.99968207
0.0001,0.2662,0.9996817
0.0001,0.2664,0.999681
0.0001,0.2671,0.9996784
0.0001,0.2673,0.99967825
0.0001,0.2683,0.9996731
0.0001,0.2685,0.9996728
0.0001,0.2692,0.9996699
0.0001,0.2694,0.9996685
0.0001,0.2701,0.999666
0.0001,0.2703,0.999665
0.0001,0.2718,0.99965715
0.0002,0.2718,0.9996569
0.0002,0.2733,0.99965227
0.0002,0.2735,0.99965215
0.0002,0.2748,0.99964607
0.0002,0.275,0.9996443
0.0002,0.2751,0.99964416
0.0002,0.2753,0.99964345
0.0002,0.2763,0.9996382
0.0002,0.2765,0.9996369
0.0002,0.2775,0.9996309
0.0002,0.2777,0.9996308
0.0002,0.2778,0.9996307
0.0002,0.278,0.99963045
0.0002,0.2786,0.99962616
0.0002,0.2788,0.9996258
0.0002,0.2789,0.99962544
0.0002,0.2791,0.9996247
0.0002,0.2795,0.9996213
0.0002,0.2797,0.9996208
0.0002,0.2799,0.9996191
0.0002,0.2801,0.99961793
0.0002,0.2816,0.99961156
0.0002,0.2818,0.99961144
0.0002,0.2821,0.9996101
0.0002,0.2823,0.9996099
0.0002,0.2828,0.9996093
0.0002,0.283,0.99960905
0.0002,0.2837,0.99960655
0.0002,0.2839,0.9996063
0.0002,0.2847,0.9996025
0.0002,0.2849,0.99960214
0.0002,0.2853,0.9996007
0.0002,0.2855,0.9996001
0.0002,0.2859,0.999597
0.0002,0.2861,0.99959666
0.0002,0.2877,0.99958915
0.0002,0.2879,0.99958795
0.0002,0.2887,0.9995832
0.0002,0.2889,0.9995826
0.0002,0.2895,0.9995808
0.0002,0.2897,0.9995807
0.0002,0.2902,0.9995788
0.0002,0.2904,0.9995784
0.0002,0.2912,0.99957603
0.0002,0.2914,0.9995759
0.0002,0.2915,0.9995757
0.0002,0.2919,0.99957484
0.0002,0.2925,0.99956924
0.0002,0.2927,0.99956805
0.0002,0.2936,0.99956137
0.0002,0.2938,0.9995603
0.0002,0.2942,0.99955887
0.0002,0.2944,0.99955803
0.0002,0.2947,0.9995561
0.0002,0.2949,0.9995559
0.0002,0.2951,0.9995554
0.0002,0.2953,0.9995552
0.0002,0.2954,0.99955434
0.0002,0.2956,0.99955314
0.0002,0.2959,0.999553
0.0002,0.2961,0.99955064
0.0002,0.2963,0.99955016
0.0002,0.2964,0.9995499
0.0002,0.2966,0.99954957
0.0002,0.2967,0.9995493
0.0002,0.2969,0.9995484
0.0002,0.2972,0.9995472
0.0002,0.2975,0.9995467
0.0002,0.2978,0.99954444
0.0002,0.298,0.9995442
0.0002,0.2982,0.99954295
0.0002,0.2986,0.9995421
0.0002,0.299,0.9995409
0.0002,0.2992,0.9995407
0.0002,0.2993,0.99954057
0.0002,0.2995,0.9995401
0.0002,0.2999,0.9995371
0.0002,0.3001,0.999537
0.0002,0.3007,0.99953246
0.0002,0.3009,0.9995322
0.0002,0.3031,0.9995191
0.0002,0.3035,0.9995177
0.0002,0.3036,0.99951756
0.0002,0.3038,0.9995173
0.0002,0.3059,0.9995079
0.0002,0.3061,0.99950755
0.0002,0.3063,0.99950564
0.0002,0.3065,0.9995054
0.0002,0.3093,0.99948823
0.0002,0.3095,0.9994881
0.0002,0.3096,0.9994867
0.0003,0.3097,0.99948645
0.0003,0.3098,0.9994861
0.0003,0.31,0.9994854
0.0003,0.3106,0.99948287
0.0003,0.3108,0.99948263
0.0003,0.311,0.99948126
0.0003,0.3112,0.99948055
0.0003,0.3115,0.9994785
0.0004,0.3115,0.9994784
0.0004,0.3117,0.9994777
0.0004,0.312,0.99947745
0.0004,0.3123,0.99947673
0.0004,0.3126,0.99947625
0.0004,0.3135,0.999471
0.0004,0.3137,0.99946946
0.0004,0.3164,0.9994542
0.0004,0.3168,0.9994512
0.0004,0.3188,0.9994392
0.0004,0.319,0.99943906
0.0004,0.3194,0.99943715
0.0004,0.3196,0.9994369
0.0004,0.3197,0.99943644
0.0004,0.3199,0.99943537
0.0004,0.3207,0.99943286
0.0004,0.3209,0.99943274
0.0004,0.3221,0.99942315
0.0004,0.3223,0.999421
0.0004,0.3246,0.9994036
0.0004,0.3248,0.99940336
0.0004,0.3271,0.99938667
0.0004,0.3273,0.9993856
0.0004,0.3287,0.99937856
0.0004,0.3289,0.9993777
0.0004,0.3313,0.99936277
0.0004,0.3315,0.99936265
0.0004,0.3337,0.9993512
0.0004,0.3339,0.99935025
0.0004,0.334,0.9993487
0.0004,0.3342,0.9993476
0.0004,0.3358,0.99934036
0.0004,0.3361,0.99933976
0.0004,0.3367,0.9993362
0.0004,0.3369,0.9993349
0.0004,0.3381,0.9993242
0.0004,0.3383,0.9993237
0.0004,0.3392,0.9993167
0.0004,0.3394,0.9993162
0.0004,0.3396,0.9993148
0.0004,0.3398,0.99931383
0.0004,0.3403,0.99931145
0.0004,0.3405,0.999311
0.0004,0.342,0.99929523
0.0004,0.3422,0.99929404
0.0004,0.3425,0.9992938
0.0004,0.3456,0.9992686
0.0004,0.3458,0.9992663
0.0004,0.346,0.99926573
0.0004,0.3462,0.9992654
0.0004,0.3466,0.9992632
0.0004,0.3468,0.9992631
0.0004,0.3477,0.9992576
0.0005,0.3477,0.9992568
0.0005,0.3479,0.99925536
0.0005,0.3489,0.9992489
0.0005,0.3492,0.9992488
0.0005,0.35,0.9992446
